no.,section,chapter,heading,sub-heading,tariff,description
5674,13,68,6814,681410,68141000,"Mica; plates, sheets and strips of agglomerated or reconstituted mica, whether or not on a support of paper, paperboard or other materials - Plates, sheets and strips of agglomerated or reconstituted mica, whether or not on a support"
5675,13,68,6814,681490,68149000,"Mica; worked mica and articles of mica (excluding plates, sheets and strips) whether or not on a support of paper, paperboard or other materials- Other"
5676,13,68,6815,681510,68151010,Stone articles and articles of other mineral substances; nonelectrical articles of graphite or other carbon - Yarn or thread
5677,13,68,6815,681510,68151020,"Stone articles and articles of other mineral substances; nonelectrical articles of graphite or other carbon - Bricks, paving slabs, floor tiles and similar articles"
5678,13,68,6815,681510,68151091,Stone articles and articles of other mineral substances; nonelectrical articles of graphite or other carbon - Carbon fibres
5679,13,68,6815,681510,68151099,Stone articles and articles of other mineral substances; nonelectrical articles of graphite or other carbon - Other
5680,13,68,6815,681520,68152000,Peat; articles of peat n.e.c. or included- Articles of peat
5681,13,68,6815,681591,68159100,"Stone articles and articles of other mineral substances; containing magnesite, dolomite or chromite -  Containing magnesite, dolomite or chromite"
5682,13,68,6815,681599,68159900,Stone articles and articles of other mineral substances; n.e.c. or included in heading no. 6815 -  Other
5683,13,69,6901,690100,69010000,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (for example, kieselguhr, tripolite or diatomite) or of similar siliceous earths."
5684,13,69,6902,690210,69021000,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; containing by weight, singly or together, more than 50% of the elements Mg, Ca or Cr, expressed as MgO, CaO or Cr2o3- Containing by weight, singly or together, more tha"
5685,13,69,6902,690220,69022000,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; containing by weight more than 50% of alumina (Al2o3), of silica (SiO2) or of a mixture or compound of these- Containing by weight more than 50% of alumina (AI2O3), of"
5686,13,69,6902,690290,69029000,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods; n.e.c. in item no. 6902.1 or 6902.2- Other"
5687,13,69,6903,690310,69031000,"Refractory ceramic goods; containing by weight more than 50% of graphite or other forms of carbon or of a mixture of these products, excluding those of siliceous fossil meals or similar earths- Containing by weight more than 50% of graphite or other carb"
5688,13,69,6903,690320,69032000,"Refractory ceramic goods; containing by weight more than 50% of alumina or of a mixture or compound of alumina and of silica, excluding those of siliceous fossil meals or similar earths- Containing by weight more than 50% of alumina (AI2O3) or of a mixtu"
5689,13,69,6903,690390,69039000,"Refractory ceramic goods; composition of which n.e.c. in heading no. 6903, other than those of siliceous fossil meals or similar earths- Other"
5690,13,69,6904,690410,69041000,Ceramic building bricks- Building bricks
5691,13,69,6904,690490,69049000,"Ceramic flooring blocks, supports or filler tiles and the like (excluding building bricks)- Other"
5692,13,69,6905,690510,69051000,Ceramic roofing tiles- Roofing tiles
5693,13,69,6905,690590,69059000,"Ceramic chimneypots, cowls, chimney liners, architectural ornaments and other constructional goods (excluding roofing tiles)- Other"
5694,13,69,6906,690600,69060000,"Ceramic pipes, conduits, guttering and pipe fittings."
5695,13,69,6907,690721,69072110,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight not over 0.5% - Lining tiles of a kind used for grinding mills, unglazed"
5696,13,69,6907,690721,69072121,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight not over 0.5% -  Paving, hearth or wall tiles, unglazed"
5697,13,69,6907,690721,69072122,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight not over 0.5% -  Other, unglazed"
5698,13,69,6907,690721,69072123,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight not over 0.5% -  Paving, hearth or wall tiles, glazed"
5699,13,69,6907,690721,69072124,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight not over 0.5% -  Other, glazed"
5700,13,69,6907,690721,69072191,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight not over 0.5% -  Paving, hearth or wall tiles, unglazed"
5701,13,69,6907,690721,69072192,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight not over 0.5% -  Other, unglazed"
5702,13,69,6907,690721,69072193,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight not over 0.5% -  Paving, hearth or wall tiles, glazed"
5703,13,69,6907,690721,69072194,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight not over 0.5% -  Other, glazed"
5704,13,69,6907,690722,69072211,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 0.5% but not over 10% -  Paving, hearth or wall tiles, unglazed"
5705,13,69,6907,690722,69072212,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 0.5% but not over 10% -  Other, unglazed"
5706,13,69,6907,690722,69072213,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 0.5% but not over 10% -  Paving, hearth or wall tiles, glazed"
5707,13,69,6907,690722,69072214,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 0.5% but not over 10% -  Other, glazed"
5708,13,69,6907,690722,69072291,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 0.5% but not over 10% -  Paving, hearth or wall tiles, unglazed"
5709,13,69,6907,690722,69072292,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 0.5% but not over 10% -  Other, unglazed"
5710,13,69,6907,690722,69072293,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 0.5% but not over 10% -  Paving, hearth or wall tiles, glazed"
5711,13,69,6907,690722,69072294,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 0.5% but not over 10% -  Other, glazed"
5712,13,69,6907,690723,69072311,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 10% -  Paving, hearth or wall tiles, unglazed"
5713,13,69,6907,690723,69072312,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 10% -  Other, unglazed"
5714,13,69,6907,690723,69072313,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 10% -  Paving, hearth or wall tiles, glazed"
5715,13,69,6907,690723,69072314,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 10% -  Other, glazed"
5716,13,69,6907,690723,69072391,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 10% -  Paving, hearth or wall tiles, unglazed"
5717,13,69,6907,690723,69072392,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 10% -  Other, unglazed"
5718,13,69,6907,690723,69072393,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 10% -  Paving, hearth or wall tiles, glazed"
5719,13,69,6907,690723,69072394,"Ceramic tiles; flags and paving, hearth or wall tiles other than those of subheadings 6907.30 and 6907.40, of a water absorption coefficient by weight over 10% -  Other, glazed"
5720,13,69,6907,690730,69073011,"Mosaic cubes and the like, other than those of subheading 6907.40 - Having a largest surface of which is capable of being enclosed in a square the side of which is less than 7 cm"
5721,13,69,6907,690730,69073019,"Mosaic cubes and the like, other than those of subheading 6907.40 - Other"
5722,13,69,6907,690730,69073091,"Mosaic cubes and the like, other than those of subheading 6907.40 - Having a largest surface area of which is capable of being enclosed in a square the side of which is less than 7 cm"
5723,13,69,6907,690730,69073099,"Mosaic cubes and the like, other than those of subheading 6907.40 - Other"
5724,13,69,6907,690740,69074010,"Finishing ceramics - Of a kind used for lining grinding mills, unglazed"
5725,13,69,6907,690740,69074021,Finishing ceramics - Unglazed
5726,13,69,6907,690740,69074022,Finishing ceramics - Glazed
5727,13,69,6907,690740,69074091,Finishing ceramics - Unglazed
5728,13,69,6907,690740,69074092,Finishing ceramics - Glazed
5729,13,69,6909,690911,69091100,"Ceramic wares; for laboratory, chemical or other technical uses, of porcelain or china - Of porcelain or china"
5730,13,69,6909,690912,69091200,"Ceramic wares; for laboratory, chemical or other technical uses, articles having a hardness equivalent to 9 or more on the Mohs scale -  Articles having a hardness equivalent to 9 or more on the Mohs scale"
5731,13,69,6909,690919,69091900,"Ceramic wares; for laboratory, chemical or other technical uses, other than articles having a hardness equivalent to 9 or more on the Mohs scale or of porcelain or china - Other"
5732,13,69,6909,690990,69099000,"Ceramic wares; pots, jars and similar articles of a kind used for the conveyance or packing of goods and ceramic troughs, tubs and similar receptacles used in agriculture- Other"
5733,13,69,6910,691010,69101000,"Ceramic sinks, wash basins, wash basin pedestals, baths, bidets, water closet pans, flushing cisterns, urinals and similar sanitary fixtures; of porcelain or china- Of porcelain or china"
